trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg
25,"triangle
red
square
orange",shape,texture,triangle,red,square,orange,0,1,2,3,red triangle with stripes,square,red square with stripes,orange square with stripes,red triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

triangle
red
square
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your friend can choose from the following list of words:

triangle
red
square
orange

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-0.5292155146598816,-2.994403123855591,-5.725747585296631,-16.759483337402344,0.2646077573299408,1.4972015619277954,2.8628737926483154,5.586494445800781,0.73193750181364,0.2133856998654133,0.054457963654297906,0.00021883466664871353,0.048012393510135955,0.0889216885100202,0.17601904393620962,0.6870468740436342,0.5,-11.587488174438477,-15.210307121276855,-19.90986442565918,0.973756956368335,0.026006403449486716,0.00023664018217831574,1.9312478303909302,2.172900915145874,3.318310499191284,0.1593263228682918,0.20287855096051743,0.6377951261711907
26,"spades
orange
stripes
red",color,shape,orange,stripes,red,spades,1,2,3,0,orange circle with stripes,red,red circle with stripes,red circle with spades,orange circle with stripes,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

spades
orange
stripes
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your friend can choose from the following list of words:

spades
orange
stripes
red

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-7.873286724090576,-0.624250054359436,-9.332375526428223,-3.785050630569458,2.6244289875030518,0.156062513589859,4.666187763214111,1.2616835832595825,0.021408175609696715,0.8029490174020193,0.010321493677142872,0.16532131331114108,0.21869257326685854,0.06365537270709237,0.6070106622672369,0.11064139175881227,0.5,-12.21333122253418,-8.266860008239746,-15.012531280517578,0.018934631678902268,0.9799130307482727,0.001152337572825014,2.035555124282837,1.3778101205825806,2.1446471214294434,0.37975408044353387,0.1967195052278665,0.42352641432859955
27,"blue
stripes
red
spades",color,shape,blue,spades,red,stripes,0,3,2,1,blue hexagon with spades,red,red hexagon with spades,red hexagon with stripes,blue hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

blue
stripes
red
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your friend can choose from the following list of words:

blue
stripes
red
spades

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-1.473426103591919,-1.318760633468628,-4.454864025115967,-7.035318374633789,0.7367130517959595,0.439586877822876,2.2274320125579834,1.7588295936584473,0.4223700665885958,0.4563292552093881,0.09512224977180404,0.02617842843021203,0.17742454111643854,0.15293030749800626,0.37386877932743284,0.29577637205812224,0.5,-10.456581115722656,-18.456588745117188,-8.440810203552246,0.11755236040207326,3.9434122876993556e-05,0.8824082054750497,1.4937973022460938,2.636655330657959,1.2058299779891968,0.20468718791543822,0.641841205445289,0.15347160663927273
28,"stripes
spades
red
blue",color,shape,red,stripes,blue,spades,2,0,3,1,red circle with stripes,blue,blue circle with stripes,blue circle with spades,red circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with stripes

Which of the following words would you choose:

stripes
spades
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your friend can choose from the following list of words:

stripes
spades
red
blue

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.003343105316162,-0.5787466764450073,-3.736079692840576,-7.271167278289795,1.001671552658081,0.14468666911125183,1.868039846420288,2.423722505569458,0.28321037884260586,0.5773728379011671,0.11908311751874215,0.020333665737484935,0.1912145031143384,0.12457443504221773,0.2948833922626079,0.3893276695808358,0.5,-7.9440598487854,-5.8034348487854,-15.001178741455078,0.10520100410400869,0.8947083909112019,9.060498478935247e-05,1.3240100145339966,0.9672391414642334,2.5001964569091797,0.20235050563239526,0.14163176667867605,0.6560177276889287
29,"hexagon
circle
blue
green",color,texture,blue,circle,green,hexagon,2,1,3,0,blue circle with dots,green,green circle with dots,green hexagon with dots,blue circle with dots,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

hexagon
circle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your friend can choose from the following list of words:

hexagon
circle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-0.5915297865867615,-4.895337104797363,-7.805939674377441,-4.14784049987793,0.29576489329338074,2.4476685523986816,3.9029698371887207,1.3826135396957397,0.7619978282634705,0.08859186591156769,0.02067114490260982,0.128739160922352,0.08527943395685914,0.25010608115491745,0.5177724162649208,0.14684206862330268,0.5,-9.349665641784668,-12.607403755187988,-7.854274749755859,0.18183288253777807,0.006996079523097643,0.8111710379391243,1.5582777261734009,1.8010576963424683,1.3090457916259766,0.32741934491679653,0.4173902852146131,0.2551903698685904
30,"circle
hexagon
spades
stars",texture,color,stars,circle,spades,hexagon,3,0,2,1,blue circle with stars,spades,blue circle with spades,blue hexagon with spades,blue circle with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your task is to make your friend pick out the following target object:

the blue circle with stars

Which of the following words would you choose:

circle
hexagon
spades
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your friend can choose from the following list of words:

circle
hexagon
spades
stars

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.946957588195801,-1.5819177627563477,-8.030400276184082,-9.795553207397461,0.982319176197052,0.7909588813781738,2.676800012588501,3.2651844024658203,0.32360774385313096,0.6403737741205849,0.025477883732460824,0.010540598293823384,0.1356262309853039,0.12325096632207362,0.3164430279292947,0.4246797747633279,0.5,-7.977921962738037,-9.866782188415527,-18.87413787841797,0.8686115400918336,0.13137236608781552,1.6093820350820535e-05,1.3296536207199097,1.4095402956008911,3.774827480316162,0.07344452511823552,0.07955248844604282,0.8470029864357217
31,"circle
hexagon
green
red",shape,texture,hexagon,red,circle,green,1,3,0,2,red hexagon with spades,circle,red circle with spades,green circle with spades,red hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your task is to make your friend pick out the following target object:

the red hexagon with spades

Which of the following words would you choose:

circle
hexagon
green
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your friend can choose from the following list of words:

circle
hexagon
green
red

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.28633451461792,-1.1123249530792236,-5.822203636169434,-8.821023941040039,1.428778052330017,0.5561624765396118,2.911101818084717,4.4105119705200195,0.15487930964162913,0.7572178152906276,0.0718594124521444,0.01604346261559888,0.12216374175329882,0.07896893146220023,0.2563449948221694,0.5425223319623316,0.5,-15.473506927490234,-16.820947647094727,-26.809717178344727,0.7937033848146877,0.20628714399257003,9.471192742242993e-06,2.5789177417755127,2.8034913539886475,3.8299591541290283,0.17404111982362516,0.21786273409031628,0.6080961460860584
32,"orange
spades
stripes
green",color,shape,orange,spades,green,stripes,0,1,3,2,orange square with spades,green,green square with spades,green square with stripes,orange square with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

orange
spades
stripes
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your friend can choose from the following list of words:

orange
spades
stripes
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.749077081680298,-1.2176580429077148,-4.714479923248291,-7.8577094078063965,1.2496923208236694,0.4058860242366791,2.3572399616241455,1.9644272327423096,0.18900368849484947,0.6701328994489417,0.1166368322954773,0.024226579760731635,0.20724679938208665,0.13591194357642405,0.36056929991529707,0.29627195712619236,0.5,-10.006450653076172,-15.479005813598633,-16.417800903320312,0.9941906553617021,0.00417608345134607,0.001633261186951766,1.6677417755126953,2.579834222793579,2.345400333404541,0.18319085729048892,0.45605845525897837,0.3607506874505327
33,"hexagon
dots
circle
spades",shape,color,circle,dots,hexagon,spades,2,1,0,3,green circle with dots,hexagon,green hexagon with dots,green hexagon with spades,green circle with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the green circle with dots

Which of the following words would you choose:

hexagon
dots
circle
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
dots
circle
spades

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.301619529724121,-4.487759113311768,-6.792546272277832,-8.994601249694824,2.1508097648620605,2.243879556655884,2.2641820907592773,2.9982004165649414,0.4357978589219703,0.3970684634052803,0.1254258990330899,0.04170777863965937,0.21581704299562562,0.2260974094066987,0.2284042735765828,0.32968127402109304,0.5,-12.975213050842285,-13.83801555633545,-23.979276657104492,0.7032376190012845,0.2967506833657052,1.1697633010397099e-05,1.8536018133163452,1.9768593311309814,3.9965457916259766,0.09384672953599758,0.10615713822374995,0.7999961322402525
34,"square
red
triangle
blue",color,texture,blue,triangle,red,square,3,2,1,0,blue triangle with spades,red,red triangle with spades,red square with spades,blue triangle with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your task is to make your friend pick out the following target object:

the blue triangle with spades

Which of the following words would you choose:

square
red
triangle
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your friend can choose from the following list of words:

square
red
triangle
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-1.933139681816101,-1.7471387386322021,-7.242475509643555,-4.410787582397461,0.9665698409080505,0.8735693693161011,3.6212377548217773,2.2053937911987305,0.4069160776601305,0.4465750352985103,0.028615228835383054,0.11789365820597607,0.13186739008244386,0.12587590758652106,0.497268814432295,0.24498788789874018,0.5,-9.410079956054688,-11.570886611938477,-10.524269104003906,0.6928022105132612,0.07983307498279792,0.22736471450394094,1.568346619606018,1.928481101989746,1.7540448904037476,0.2749079608147706,0.3940866606826664,0.331005378502563
35,"orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-1.7405718564987183,-4.868398666381836,-4.788869857788086,-8.526469230651855,0.5801905989646912,1.6227995157241821,2.394434928894043,4.263234615325928,0.6845887020196663,0.14329491052512677,0.14910775347700148,0.02300863397820557,0.08720269496579976,0.1468688033995322,0.21601706322434996,0.5499114384103181,0.5,-13.123531341552734,-10.632308959960938,-24.218862533569336,0.07647573037257635,0.9235231084929434,1.1611344802833727e-06,1.8747901916503906,1.772051453590393,4.036477088928223,0.09444529430024758,0.08522391036246427,0.8203307953372881
36,"stripes
stars
red
blue",color,shape,blue,stripes,red,stars,3,0,2,1,blue triangle with stripes,red,red triangle with stripes,red triangle with stars,blue triangle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

stripes
stars
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your friend can choose from the following list of words:

stripes
stars
red
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-0.9739567637443542,-1.3144910335540771,-6.305474281311035,-11.456260681152344,0.4869783818721771,0.3286227583885193,3.1527371406555176,3.818753480911255,0.521300278964798,0.43968523328191966,0.03625464344470313,0.002759844308579116,0.09085797588091313,0.08394147006216102,0.34452855047722236,0.4806720035797036,0.5,-9.688517570495605,-9.555853843688965,-8.277029991149902,0.16015582644840543,0.18287648569257534,0.6569676878590192,1.6147528886795044,1.9111707210540771,1.3795050382614136,0.3189378636388562,0.42898164452396453,0.2520804918371794
37,"stripes
red
stars
blue",color,shape,blue,stars,red,stripes,3,2,1,0,blue triangle with stars,red,red triangle with stars,red triangle with stripes,blue triangle with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

stripes
red
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your friend can choose from the following list of words:

stripes
red
stars
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.553762197494507,-0.9422228336334229,-6.66485071182251,-9.372833251953125,1.2768810987472534,0.3140742778778076,3.332425355911255,2.3432083129882812,0.294161044796015,0.6584555853626967,0.03765942035637904,0.009723949484909176,0.1634771315419608,0.10101506881242293,0.4568911784074132,0.278616621238203,0.5,-9.043981552124023,-10.19636058807373,-9.004995346069336,0.4245129905626293,0.13409702047565228,0.44138998896171827,1.8087962865829468,1.6993931531906128,1.8009990453720093,0.3461882173018778,0.31031238213195583,0.3434994005661663
38,"dots
stripes
square
triangle",texture,color,stripes,triangle,dots,square,1,3,0,2,blue triangle with stripes,dots,blue triangle with dots,blue square with dots,blue triangle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

dots
stripes
square
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your friend can choose from the following list of words:

dots
stripes
square
triangle

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-5.547399520874023,-3.659231662750244,-1.4971210956573486,-6.790409564971924,1.3868498802185059,1.829615831375122,0.7485605478286743,3.395204782485962,0.08558157035269132,0.2199837960697186,0.6484657401319438,0.045968893445646274,0.17530841650302842,0.21875005536825118,0.12740896843970945,0.47853255968901093,0.5,-8.927633285522461,-15.053345680236816,-22.88924789428711,0.997817974264355,0.00218116355327152,8.621823734032164e-07,1.4879388809204102,2.5088911056518555,3.8148746490478516,0.07131481173973579,0.19795827355454299,0.7307269147057213
39,"circle
square
stripes
stars",texture,color,stripes,square,stars,circle,2,1,3,0,blue square with stripes,stars,blue square with stars,blue circle with stars,blue square with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stripes

Which of the following words would you choose:

circle
square
stripes
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your friend can choose from the following list of words:

circle
square
stripes
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-0.9960666298866272,-2.2448630332946777,-10.55534553527832,-4.23721981048584,0.2490166574716568,1.1224315166473389,3.5184485912323,2.11860990524292,0.574129507249974,0.30749437412579966,0.004822129042316536,0.11355398958190986,0.09782534297874854,0.1513948165643547,0.5016484828335904,0.24913135762330615,0.5,-11.990998268127441,-6.581379413604736,-25.487606048583984,0.004453423156546302,0.9955465707172465,6.126207173902162e-09,2.3981995582580566,1.3162758350372314,4.247934341430664,0.12991946753173078,0.04403527665052957,0.8260452558177397
40,"hexagon
square
red
blue",shape,texture,square,red,hexagon,blue,1,2,0,3,red square with stripes,hexagon,red hexagon with stripes,blue hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

hexagon
square
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

hexagon
square
red
blue

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.2337048053741455,-2.143918991088867,-2.8998501300811768,-4.49622917175293,1.1168524026870728,1.0719594955444336,0.966616690158844,2.248114585876465,0.3241218188866064,0.3390041456929898,0.23230397868635255,0.1045700567340513,0.21431650305816086,0.20955944687562153,0.19880730765758212,0.3773167424086355,0.5,-14.593870162963867,-12.28305721282959,-28.176633834838867,0.09023137737315651,0.9097685087492514,1.1387759199922091e-07,2.084838628768921,1.7547224760055542,4.696105480194092,0.06520975051057527,0.04687539227066001,0.8879148572187647
41,"orange
blue
hexagon
triangle",color,texture,blue,hexagon,orange,triangle,1,2,0,3,blue hexagon with spades,orange,orange hexagon with spades,orange triangle with spades,blue hexagon with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

orange
blue
hexagon
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your friend can choose from the following list of words:

orange
blue
hexagon
triangle

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-1.0098403692245483,-1.3843237161636353,-11.608217239379883,-8.502416610717773,0.5049201846122742,0.4614412784576416,3.869405746459961,4.251208305358887,0.5382582801266559,0.44634707572648497,0.002688948122116374,0.012705696024742728,0.07212495598513012,0.07057391931821536,0.38785939715962486,0.4694417275370297,0.5,-12.298369407653809,-11.327336311340332,-12.703853607177734,0.2321626500590266,0.6130652047492005,0.1547721451917729,1.5372960567474365,1.618190884590149,1.8148362636566162,0.2937602925638123,0.3185116115082122,0.38772809592797547
42,"square
spades
stars
circle",texture,color,stars,square,spades,circle,2,0,1,3,red square with stars,spades,red square with spades,red circle with spades,red square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

square
spades
stars
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your friend can choose from the following list of words:

square
spades
stars
circle

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-1.5408762693405151,-2.0779716968536377,-7.210187911987305,-6.909836769104004,0.5136253833770752,1.0389858484268188,2.403395891189575,3.454918384552002,0.5286853165867433,0.404174080073096,0.031054308811777776,0.03608629452838281,0.10840135625562317,0.1409662969433101,0.2788644591882812,0.4717678876127855,0.5,-12.549349784851074,-19.410186767578125,-21.245912551879883,0.9987862791409381,0.001046764353472739,0.00016695650558910816,2.0915582180023193,3.2350313663482666,4.24918270111084,0.07819702283497595,0.24535465224140524,0.6764483249236187
43,"hexagon
triangle
blue
green",color,texture,blue,hexagon,green,triangle,2,0,3,1,blue hexagon with spades,green,green hexagon with spades,green triangle with spades,blue hexagon with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

hexagon
triangle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
triangle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.776384115219116,-2.0890085697174072,-8.718214988708496,-11.072223663330078,1.388192057609558,0.6963362097740173,4.359107494354248,5.536111831665039,0.4036828968852447,0.569248707158523,0.02069131866862497,0.006377077287607303,0.07101860684478561,0.050250172864663815,0.3136882408997085,0.565042979390842,0.5,-10.78963565826416,-11.306252479553223,-9.153241157531738,0.14851886568796055,0.08859674958640214,0.7628843847256372,1.5413764715194702,1.8843754529953003,1.3076059818267822,0.31243060241783,0.4402669967742629,0.24730240080790714
