trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,production_decoded,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg,interpretation_decoded
25,"triangle
red
square
orange",shape,texture,triangle,red,square,orange,0,1,2,3,red triangle with stripes,square,red square with stripes,orange square with stripes,red triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

triangle
red
square
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your friend can choose from the following list of words:

triangle
red
square
orange

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-40.089805603027344,-35.658058166503906,-39.972930908203125,-56.76765441894531,-13.363268852233887,-11.886019706726074,-13.324310302734375,-14.191913604736328,0.08904850584310839,0.8165228921988837,0.09440731675574655,2.1285202261345324e-05,0.20948932959904534,0.4384726236794822,0.2136100336742941,0.13842801304717833,,0.5,-93.37969970703125,-114.69252014160156,-93.21282958984375,0.4583790060477166,2.5420518818528136e-10,0.5416209936980781,-13.339957237243652,-14.336565017700195,-13.316118240356445,0.3817447967720348,0.23193297378873087,0.3863222294392342,
26,"spades
orange
stripes
red",color,shape,orange,stripes,red,spades,1,2,3,0,orange circle with stripes,red,red circle with stripes,red circle with spades,orange circle with stripes,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

spades
orange
stripes
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your friend can choose from the following list of words:

spades
orange
stripes
red

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-58.423583984375,-81.8659896850586,-36.539222717285156,-61.75407791137695,-14.60589599609375,-16.373197555541992,-12.179740905761719,-15.438519477844238,1.7695473662411105e-05,1.4368402089186193e-10,0.999978957391035,3.3469916186499726e-06,0.18393960426576544,0.0760169761940451,0.6187399128016126,0.12130350673857689,,0.5,-94.07107543945312,-94.65653228759766,-115.16603088378906,0.6423220578132743,0.35767794174380085,4.4292489490056544e-10,-13.438725471496582,-13.522361755371094,-14.395753860473633,0.3877851341018351,0.371903073868558,0.24031179202960692,
27,"blue
stripes
red
spades",color,shape,blue,spades,red,stripes,0,3,2,1,blue hexagon with spades,red,red hexagon with spades,red hexagon with stripes,blue hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

blue
stripes
red
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your friend can choose from the following list of words:

blue
stripes
red
spades

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-35.63904571533203,-63.686031341552734,-36.98237991333008,-83.0167465209961,-11.879681587219238,-15.921507835388184,-12.327460289001465,-16.603349685668945,0.6618759941531024,5.375898792510999e-07,0.33812346822291167,3.410669340261711e-11,0.49353830463679116,0.06541079788359665,0.39453628896087317,0.046514608518739,,0.5,-120.25785064697266,-118.54703521728516,-119.0688247680664,0.10186045527231544,0.5636419563391425,0.33449758838854204,-15.032231330871582,-14.818379402160645,-14.8836030960083,0.31347992225551125,0.3488567147818328,0.3376633629626559,
28,"stripes
spades
red
blue",color,shape,red,stripes,blue,spades,2,0,3,1,red circle with stripes,blue,blue circle with stripes,blue circle with spades,red circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with stripes

Which of the following words would you choose:

stripes
spades
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your friend can choose from the following list of words:

stripes
spades
red
blue

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-35.68041229248047,-81.63094329833984,-35.31048583984375,-61.932456970214844,-11.893470764160156,-16.326189041137695,-11.770161628723145,-15.483114242553711,0.45389016362566903,4.7744103502753014e-11,0.5461089318617235,9.044648632935622e-07,0.4275775165952096,0.04660819848536424,0.45476925799184204,0.0710450269275842,,0.5,-97.67847442626953,-98.4886474609375,-96.09262084960938,0.15802184205722372,0.07028512826246747,0.7716930296803087,-13.954068183898926,-14.069807052612305,-13.727517127990723,0.32640126365106586,0.30804875324567255,0.36554998310326153,
29,"hexagon
circle
blue
green",color,texture,blue,circle,green,hexagon,2,1,3,0,blue circle with dots,green,green circle with dots,green hexagon with dots,blue circle with dots,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

hexagon
circle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your friend can choose from the following list of words:

hexagon
circle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-34.97975158691406,-41.477169036865234,-38.06196212768555,-54.239383697509766,-11.659916877746582,-13.825722694396973,-12.687320709228516,-13.559845924377441,0.7980627309902999,0.030984233540787273,0.17090057151045351,5.246395845932085e-05,0.4303587844468527,0.1457242788031968,0.2574736352485746,0.16644330150137598,,0.5,-98.13428497314453,-120.5047607421875,-94.058837890625,0.01670096000259635,3.216379251609254e-12,0.9832990399941873,-14.019183158874512,-15.063095092773438,-13.436976432800293,0.3411500255807983,0.20242437728574977,0.456425597133452,
30,"circle
hexagon
spades
stars",texture,color,stars,circle,spades,hexagon,3,0,2,1,blue circle with stars,spades,blue circle with spades,blue hexagon with spades,blue circle with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your task is to make your friend pick out the following target object:

the blue circle with stars

Which of the following words would you choose:

circle
hexagon
spades
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your friend can choose from the following list of words:

circle
hexagon
spades
stars

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-56.07278060913086,-41.35342788696289,-62.80842971801758,-55.88838195800781,-14.018195152282715,-13.784476280212402,-15.702107429504395,-13.972095489501953,0.0006355424635095815,0.998645628562084,2.1903673292513312e-05,0.0006969253011137327,0.27947435597102094,0.3141183968166303,0.12041623911120079,0.285991008101148,,0.5,-100.48003387451172,-125.06011962890625,-74.0852279663086,3.442559404641297e-12,7.275885153656201e-23,0.9999999999965574,-14.354290962219238,-15.632514953613281,-12.347537994384766,0.23500456736859746,0.1240262149154364,0.6409692177159663,
31,"circle
hexagon
green
red",shape,texture,hexagon,red,circle,green,1,3,0,2,red hexagon with spades,circle,red circle with spades,green circle with spades,red hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your task is to make your friend pick out the following target object:

the red hexagon with spades

Which of the following words would you choose:

circle
hexagon
green
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your friend can choose from the following list of words:

circle
hexagon
green
red

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-54.723690032958984,-35.95665740966797,-41.11369323730469,-37.79585647583008,-13.680922508239746,-11.985552787780762,-13.704564094543457,-12.598618507385254,5.702981177792013e-05,0.67812740103659,0.05146064102833301,0.27035492812329914,0.1655500276579752,0.3864329184130101,0.16360461583296892,0.2844124380960458,,0.5,-97.76753997802734,-97.99903869628906,-120.14513397216797,0.5576175905379399,0.44238240935543227,1.0662790480508499e-10,-13.966791152954102,-13.999862670898438,-15.018142700195312,0.3883863248192417,0.38201686918888456,0.22959680599187388,
32,"orange
spades
stripes
green",color,shape,orange,spades,green,stripes,0,1,3,2,orange square with spades,green,green square with spades,green square with stripes,orange square with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

orange
spades
stripes
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your friend can choose from the following list of words:

orange
spades
stripes
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-58.36952209472656,-62.919620513916016,-37.90403747558594,-81.52880096435547,-14.59238052368164,-15.729905128479004,-12.634678840637207,-16.30575942993164,3.597155826932377e-05,3.697583020647253e-06,0.9999603305222096,3.3650052231380586e-10,0.21495265520132892,0.12171174377931199,0.5720741621218102,0.09126143889754891,,0.5,-98.22728729248047,-96.79867553710938,-115.49000549316406,0.1933150797978744,0.806684914048055,6.154070623446112e-09,-14.032469749450684,-13.82838249206543,-14.436250686645508,0.3419252051708301,0.3786588408031593,0.2794159540260105,
33,"hexagon
dots
circle
spades",shape,color,circle,dots,hexagon,spades,2,1,0,3,green circle with dots,hexagon,green hexagon with dots,green hexagon with spades,green circle with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the green circle with dots

Which of the following words would you choose:

hexagon
dots
circle
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
dots
circle
spades

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-41.5038948059082,-41.47844314575195,-55.18168640136719,-59.916019439697266,-13.83463191986084,-13.82614803314209,-13.795421600341797,-14.979004859924316,0.49652954093030494,0.5028886682641317,0.0005319249783810723,4.986582718234543e-05,0.2786804049366118,0.2798650622779904,0.2841978876372591,0.15725664514813867,,0.5,-119.16606903076172,-122.99351501464844,-98.36725616455078,9.272361213972219e-10,2.0181417693948556e-11,0.9999999990525824,-14.895759582519531,-15.374189376831055,-14.052465438842773,0.3019582516339924,0.23771533135391995,0.4603264170120876,
34,"square
red
triangle
blue",color,texture,blue,triangle,red,square,3,2,1,0,blue triangle with spades,red,red triangle with spades,red square with spades,blue triangle with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your task is to make your friend pick out the following target object:

the blue triangle with spades

Which of the following words would you choose:

square
red
triangle
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your friend can choose from the following list of words:

square
red
triangle
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-35.21452331542969,-41.65570068359375,-35.734764099121094,-40.093406677246094,-11.738174438476562,-13.885233879089355,-11.911587715148926,-13.364468574523926,0.5268426776371957,0.021037641708394134,0.40617397908243763,0.04594570157197245,0.3700679770257781,0.12648920773096878,0.3393323708755088,0.16411044436774427,,0.5,-95.21865844726562,-95.75543212890625,-94.8876953125,0.3359154162039571,0.19638670676684924,0.46769787702919374,-13.602665901184082,-13.679347038269043,-13.555384635925293,0.33486170752274624,0.3222659269126121,0.34287236556464157,
35,"orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-54.816566467285156,-60.32481384277344,-40.349632263183594,-35.41386032104492,-13.704141616821289,-15.08120346069336,-13.449877738952637,-11.804619789123535,5.6415003965823846e-05,3.5916491243698095e-06,0.07813569338018592,0.921804299966724,0.19146187911009455,0.09617387990737174,0.2174177597732429,0.4949464812092908,,0.5,-112.9249038696289,-93.37782287597656,-90.83895874023438,2.372423160731212e-10,0.07317817393385098,0.9268218258289066,-14.115612030029297,-13.339689254760742,-12.976994514465332,0.23579244180631778,0.3475516620815686,0.4166558961121135,
36,"stripes
stars
red
blue",color,shape,blue,stripes,red,stars,3,0,2,1,blue triangle with stripes,red,red triangle with stripes,red triangle with stars,blue triangle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

stripes
stars
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your friend can choose from the following list of words:

stripes
stars
red
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-35.76642608642578,-80.96392059326172,-36.77067565917969,-60.13214874267578,-11.922142028808594,-16.19278335571289,-12.256892204284668,-15.033037185668945,0.6229565478022503,9.548750041156494e-11,0.37704026417571423,3.187926547981962e-06,0.45973125835650525,0.054343305621493164,0.3888785212166989,0.09704691480530278,,0.5,-92.148681640625,-67.76439666748047,-92.54914093017578,2.570630114892018e-11,0.9999999999570701,1.722353656227573e-11,-13.164097785949707,-11.294066429138184,-13.221305847167969,0.2212852225933277,0.5636695343588932,0.21504524304777906,
37,"stripes
red
stars
blue",color,shape,blue,stars,red,stripes,3,2,1,0,blue triangle with stars,red,red triangle with stars,red triangle with stripes,blue triangle with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

stripes
red
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your friend can choose from the following list of words:

stripes
red
stars
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-36.2093505859375,-59.04298400878906,-37.00572967529297,-78.7354507446289,-12.069783210754395,-14.760746002197266,-12.335243225097656,-15.747090339660645,0.5982486608578178,6.5859925707048424e-06,0.4017447528009078,3.487035889339533e-10,0.4357018987423885,0.11346301165485326,0.38154480336976515,0.06929028623299313,,0.5,-68.9453353881836,-92.9669418334961,-69.8905029296875,0.7201422939008193,2.660524068287971e-11,0.2798577060725754,-11.490889549255371,-13.280991554260254,-11.648417472839355,0.42866117465275017,0.1751452801300455,0.3961935452172044,
38,"dots
stripes
square
triangle",texture,color,stripes,triangle,dots,square,1,3,0,2,blue triangle with stripes,dots,blue triangle with dots,blue square with dots,blue triangle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

dots
stripes
square
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your friend can choose from the following list of words:

dots
stripes
square
triangle

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-81.44608306884766,-40.42238998413086,-40.462703704833984,-40.94276428222656,-16.289216995239258,-13.474129676818848,-13.487567901611328,-13.647587776184082,4.4909186070636836e-10,0.36351049250679757,0.3562566155671774,0.28023289147693314,0.07757395954401576,0.31695996014087585,0.31483740935768817,0.2906286709574203,,0.5,-91.61000061035156,-93.95830535888672,-92.79373168945312,0.7134370465136755,0.06815533597296422,0.21840761751336027,-13.087142944335938,-13.422615051269531,-13.256247520446777,0.3617289867172955,0.3058697086335741,0.33240130464913054,
39,"circle
square
stripes
stars",texture,color,stripes,square,stars,circle,2,1,3,0,blue square with stripes,stars,blue square with stars,blue circle with stars,blue square with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stripes

Which of the following words would you choose:

circle
square
stripes
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your friend can choose from the following list of words:

circle
square
stripes
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-79.67781066894531,-40.10367202758789,-59.59718322753906,-40.90831756591797,-15.935562133789062,-13.367890357971191,-14.899295806884766,-13.63610553741455,1.5281803662327885e-09,0.59922460067163,3.504511271453985e-05,0.4007403526874751,0.10585720653610872,0.3821934773918704,0.17772265927637249,0.3342266567956485,,0.5,-70.9666976928711,-71.5793228149414,-95.18321990966797,0.648539395086401,0.3514606048938822,1.971670744703786e-11,-11.82778263092041,-11.929886817932129,-13.597602844238281,0.42319436145817685,0.4021316261914219,0.17467401235040125,
40,"hexagon
square
red
blue",shape,texture,square,red,hexagon,blue,1,2,0,3,red square with stripes,hexagon,red hexagon with stripes,blue hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

hexagon
square
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

hexagon
square
red
blue

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-40.58625030517578,-35.700706481933594,-54.931495666503906,-34.62409591674805,-13.5287504196167,-11.900235176086426,-13.732873916625977,-11.541365623474121,0.031041738940109066,0.35713170236027175,2.381856490471071e-05,0.6118027401347144,0.14573726781827553,0.3290017555841254,0.13159693345464185,0.3936640431429573,,0.5,-118.27902221679688,-118.44429016113281,-93.34947967529297,1.4901748788159003e-11,1.2631713927697448e-11,0.9999999999724666,-14.784878730773926,-14.805536270141602,-13.335639953613281,0.24669004993729257,0.24415515891683467,0.5091547911458726,
41,"orange
blue
hexagon
triangle",color,texture,blue,hexagon,orange,triangle,1,2,0,3,blue hexagon with spades,orange,orange hexagon with spades,orange triangle with spades,blue hexagon with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

orange
blue
hexagon
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your friend can choose from the following list of words:

orange
blue
hexagon
triangle

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-35.01716613769531,-55.23689270019531,-56.686370849609375,-39.26971435546875,-11.672389030456543,-13.809223175048828,-14.171592712402344,-13.08990478515625,0.8933825821270638,3.6339558374585046e-05,1.7604733866910294e-05,0.1065634735806949,0.47115893439374873,0.16186754949786136,0.13504305269501393,0.23193046341337592,,0.5,-138.03036499023438,-113.59022521972656,-119.47472381591797,2.4242395189384557e-11,0.9972254784612328,0.002774521514524766,-15.33670711517334,-14.19877815246582,-14.934341430664062,0.25067146956767566,0.44279534005346405,0.3065331903788603,
42,"square
spades
stars
circle",texture,color,stars,square,spades,circle,2,0,1,3,red square with stars,spades,red square with spades,red circle with spades,red square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

square
spades
stars
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your friend can choose from the following list of words:

square
spades
stars
circle

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-56.34159469604492,-39.98646926879883,-62.305057525634766,-42.20333480834961,-14.08539867401123,-13.32882308959961,-15.576264381408691,-14.067778587341309,0.00021113336640260884,0.7516700292069952,1.0705510268419168e-05,0.24810813191633363,0.2536036561880227,0.37020630517820835,0.12034225231816484,0.25584778631560395,,0.5,-96.65318298339844,-98.48152923583984,-69.60074615478516,1.7835117024672002e-12,2.8657300311018903e-13,0.99999999999793,-13.807597160339355,-14.0687894821167,-11.60012435913086,0.20437426787847646,0.17935315560710197,0.6162725765144216,
43,"hexagon
triangle
blue
green",color,texture,blue,hexagon,green,triangle,2,0,3,1,blue hexagon with spades,green,green hexagon with spades,green triangle with spades,blue hexagon with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

hexagon
triangle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
triangle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-35.451263427734375,-55.067230224609375,-38.39265441894531,-40.74856948852539,-11.81708812713623,-13.766807556152344,-12.797551155090332,-13.582856178283691,0.7688953643529665,4.2297448861515866e-05,0.17666572673233716,0.054396611465835014,0.41609137848102634,0.15696850520606967,0.2548495527862069,0.17209056352669708,,0.5,-123.3675765991211,-99.15850830078125,-120.09290313720703,3.062916981278179e-11,0.9999999991597012,8.096696125052578e-10,-15.420948028564453,-14.165501594543457,-15.011613845825195,0.2438752552871484,0.45686140005901504,0.29926334465383664,
