trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,production_decoded,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg,interpretation_decoded
26,"spades
orange
stripes
red",color,shape,orange,stripes,red,spades,1,2,3,0,orange circle with stripes,red,red circle with stripes,red circle with spades,orange circle with stripes,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

spades
orange
stripes
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your friend can choose from the following list of words:

spades
orange
stripes
red

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-60.73719024658203,-88.9830093383789,-38.41859817504883,-67.38678741455078,-15.184297561645508,-17.796602249145508,-12.806199073791504,-16.846696853637695,1.4242062978681408e-05,1.0473002752976312e-11,0.9999852455004703,5.124260780136209e-07,0.20038697906277955,0.05427686344735584,0.6580623188177529,0.08727383867211165,,0.5,-107.93879699707031,-112.09965515136719,-130.36599731445312,0.9846452740547237,0.0153547257661042,1.7917213073797235e-10,-15.419828414916992,-16.014236450195312,-16.29574966430664,0.4187177508592293,0.311062248985796,0.2702200001549747,
27,"blue
stripes
red
spades",color,shape,blue,spades,red,stripes,0,3,2,1,blue hexagon with spades,red,red hexagon with spades,red hexagon with stripes,blue hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

blue
stripes
red
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your friend can choose from the following list of words:

blue
stripes
red
spades

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-37.86473846435547,-67.8480224609375,-38.44839859008789,-88.50663757324219,-12.62157917022705,-16.962005615234375,-12.816132545471191,-17.70132827758789,0.5724440023863123,1.7658166805647748e-07,0.4275558210262521,5.767456684254055e-12,0.4761146380354925,0.05435004485905046,0.43198115898051415,0.03755415812494295,,0.5,-130.8114471435547,-128.3142547607422,-135.93772888183594,0.07602090322426071,0.9235276389832654,0.00045145779247391223,-16.351430892944336,-16.039281845092773,-16.99221420288086,0.3454496332238439,0.40380067485004695,0.25074969192610924,
28,"stripes
spades
red
blue",color,shape,red,stripes,blue,spades,2,0,3,1,red circle with stripes,blue,blue circle with stripes,blue circle with spades,red circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with stripes

Which of the following words would you choose:

stripes
spades
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your friend can choose from the following list of words:

stripes
spades
red
blue

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-38.191612243652344,-88.29744720458984,-39.97629928588867,-67.56881713867188,-12.730537414550781,-17.659488677978516,-13.325432777404785,-16.89220428466797,0.709373346024641,9.343961684666617e-12,0.2906263576904218,2.9627559327700863e-07,0.5121400220868297,0.043559265519696855,0.38037225318689444,0.06392845920657893,,0.5,-110.9787826538086,-111.909423828125,-110.50448608398438,0.3332017982286034,0.13138174018454865,0.5354164615868479,-15.854111671447754,-15.987060546875,-15.786355018615723,0.3366838350417494,0.3150306316171536,0.34828553334109696,
29,"hexagon
circle
blue
green",color,texture,blue,circle,green,hexagon,2,1,3,0,blue circle with dots,green,green circle with dots,green hexagon with dots,blue circle with dots,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

hexagon
circle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your friend can choose from the following list of words:

hexagon
circle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-39.8018798828125,-41.98272705078125,-39.6977424621582,-60.684730529785156,-13.267292976379395,-13.994242668151855,-13.23258113861084,-15.171182632446289,0.41848858666853533,0.14064317844895902,0.44085601603578334,1.2218846722408276e-05,0.322710433767013,0.22436643489940156,0.32836025699239196,0.12456287434119355,,0.5,-106.9140625,-129.10321044921875,-105.44084167480469,0.18645355793866225,4.3047324346208945e-11,0.8135464420182904,-15.2734375,-16.137901306152344,-15.06297779083252,0.3623155873384285,0.2351641350090412,0.40252027765253023,
30,"circle
hexagon
spades
stars",texture,color,stars,circle,spades,hexagon,3,0,2,1,blue circle with stars,spades,blue circle with spades,blue hexagon with spades,blue circle with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your task is to make your friend pick out the following target object:

the blue circle with stars

Which of the following words would you choose:

circle
hexagon
spades
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your friend can choose from the following list of words:

circle
hexagon
spades
stars

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.65565490722656,-42.566864013671875,-68.56148529052734,-60.87504577636719,-15.41391372680664,-14.18895435333252,-17.140371322631836,-15.218761444091797,7.158857350513125e-05,0.9998203782609182,2.266009333804032e-06,0.00010576715624293453,0.22886992099558426,0.42226517704654837,0.09653687055523241,0.25232803140263504,,0.5,-115.20663452148438,-136.24261474609375,-83.98921966552734,2.769803685313033e-14,2.0259972699063127e-23,0.9999999999999722,-16.45808982849121,-17.03032684326172,-13.99820327758789,0.1933409859122761,0.14523264268560448,0.6614263714021194,
31,"circle
hexagon
green
red",shape,texture,hexagon,red,circle,green,1,3,0,2,red hexagon with spades,circle,red circle with spades,green circle with spades,red hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your task is to make your friend pick out the following target object:

the red hexagon with spades

Which of the following words would you choose:

circle
hexagon
green
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your friend can choose from the following list of words:

circle
hexagon
green
red

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.277156829833984,-38.59988784790039,-41.98516845703125,-40.73273849487305,-15.319289207458496,-12.866629600524902,-13.99505615234375,-13.577579498291016,7.78915209883541e-06,0.6543296137944359,0.12041822797486457,0.22524436907860082,0.11446179097777208,0.39016544515663465,0.22192901791194677,0.27344374595364657,,0.5,-116.16073608398438,-117.56609344482422,-137.29978942871094,0.803032644300512,0.19696735516963057,5.298573706073768e-10,-16.594390869140625,-16.795156478881836,-17.162473678588867,0.3763322275528219,0.3403891535333201,0.2832786189138581,
32,"orange
spades
stripes
green",color,shape,orange,spades,green,stripes,0,1,3,2,orange square with spades,green,green square with spades,green square with stripes,orange square with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

orange
spades
stripes
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your friend can choose from the following list of words:

orange
spades
stripes
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-62.356605529785156,-67.44180297851562,-39.6059455871582,-86.35211181640625,-15.589151382446289,-16.860450744628906,-13.201981544494629,-17.270421981811523,1.1474970772584329e-05,9.026408671473503e-07,0.9999876223176971,7.066324913558863e-11,0.19011717932633557,0.10068440625560908,0.6271749534530145,0.0820234609650408,,0.5,-112.71057891845703,-110.61441802978516,-134.75018310546875,0.1094705228474968,0.8905294771231526,2.935071670455653e-11,-16.101511001586914,-15.8020601272583,-16.843772888183594,0.35069644515969195,0.4073392832059348,0.24196427163437326,
33,"hexagon
dots
circle
spades",shape,color,circle,dots,hexagon,spades,2,1,0,3,green circle with dots,hexagon,green hexagon with dots,green hexagon with spades,green circle with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the green circle with dots

Which of the following words would you choose:

hexagon
dots
circle
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
dots
circle
spades

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-42.46953582763672,-41.8687629699707,-60.79859161376953,-67.76197814941406,-14.156512260437012,-13.956254005432129,-15.199647903442383,-16.940494537353516,0.42544348777721225,0.5745106036745347,4.453874619860186e-05,1.369802054455155e-06,0.3392725635051271,0.37500259050851564,0.20138852146959993,0.08433632451675734,,0.5,-129.1300811767578,-135.93112182617188,-104.47653198242188,1.9638107161438467e-11,2.1849686009003556e-14,0.99999999998034,-16.141258239746094,-16.991390228271484,-14.92521858215332,0.28649048856566456,0.18728646491130688,0.5262230465230285,
34,"square
red
triangle
blue",color,texture,blue,triangle,red,square,3,2,1,0,blue triangle with spades,red,red triangle with spades,red square with spades,blue triangle with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your task is to make your friend pick out the following target object:

the blue triangle with spades

Which of the following words would you choose:

square
red
triangle
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your friend can choose from the following list of words:

square
red
triangle
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-39.0564079284668,-39.54320526123047,-37.37108612060547,-42.56001281738281,-13.018802642822266,-13.181068420410156,-12.45702838897705,-14.186671257019043,0.2336471124580921,0.1831697364018229,0.5426544875719272,0.040528663568157826,0.26287598448084526,0.24239036141740067,0.34812774856566303,0.14660590553609107,,0.5,-112.51168060302734,-115.64213562011719,-116.2308349609375,0.9363713396476424,0.040917469995451004,0.022711190356906618,-16.073097229003906,-16.520305633544922,-16.60440444946289,0.38966055598868954,0.31158487985395483,0.2987545641573555,
35,"orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.48202896118164,-61.640018463134766,-41.1448974609375,-38.675537109375,-15.37050724029541,-15.410004615783691,-13.7149658203125,-12.891845703125,8.644184828423598e-06,7.987613822808034e-06,0.22535958720109941,0.7746237810002494,0.12950082319641673,0.12696843980509975,0.29632533273593337,0.44720540426255023,,0.5,-125.642822265625,-103.18183898925781,-101.18840789794922,2.109199184506006e-11,0.11989434234250311,0.8801056576364048,-15.705352783203125,-14.740262985229492,-14.455487251281738,0.2228008738222143,0.3609802793621364,0.41621884681564936,
36,"stripes
stars
red
blue",color,shape,blue,stripes,red,stars,3,0,2,1,blue triangle with stripes,red,red triangle with stripes,red triangle with stars,blue triangle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

stripes
stars
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your friend can choose from the following list of words:

stripes
stars
red
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-40.23796844482422,-84.23590850830078,-39.33757019042969,-61.176509857177734,-13.4126558303833,-16.84718132019043,-13.112523078918457,-15.294127464294434,0.38930911902215815,1.087084451847933e-10,0.6106798261406742,1.10547284592537e-05,0.3660578238328137,0.06572823335631171,0.425326744984859,0.1428871978260156,,0.5,-105.1744613647461,-76.54444122314453,-108.93640899658203,3.682478634071801e-13,0.9999999999996232,8.557504535909254e-15,-15.024923324584961,-12.757407188415527,-15.562344551086426,0.20526814553461403,0.6378321873401905,0.15689966712519546,
37,"stripes
red
stars
blue",color,shape,blue,stars,red,stripes,3,2,1,0,blue triangle with stars,red,red triangle with stars,red triangle with stripes,blue triangle with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

stripes
red
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your friend can choose from the following list of words:

stripes
red
stars
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-40.51789855957031,-62.277679443359375,-39.63682556152344,-84.93711853027344,-13.505966186523438,-15.569419860839844,-13.212275505065918,-16.987422943115234,0.3916102514175764,7.375265677828017e-06,0.6083823732281642,8.858149185048104e-11,0.3717529570286712,0.1324894079853732,0.43055491658300865,0.06520271840294696,,0.5,-76.92172241210938,-106.40086364746094,-79.50711822509766,0.9299157442717887,1.4649244615749379e-13,0.0700842557280648,-12.820286750793457,-15.20012378692627,-13.25118637084961,0.4738382562288209,0.14416341950871026,0.3819983242624688,
38,"dots
stripes
square
triangle",texture,color,stripes,triangle,dots,square,1,3,0,2,blue triangle with stripes,dots,blue triangle with dots,blue square with dots,blue triangle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

dots
stripes
square
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your friend can choose from the following list of words:

dots
stripes
square
triangle

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-87.37029266357422,-38.306976318359375,-41.177005767822266,-42.396785736083984,-17.474058151245117,-12.76899242401123,-13.725668907165527,-14.132262229919434,1.622211584927454e-11,0.7312590852739401,0.17412145936844686,0.09461945534139092,0.04283632781608806,0.45030241345065203,0.2791030714633651,0.22775818726989486,,0.5,-101.43366241455078,-103.73011779785156,-106.28498077392578,0.9021745786044637,0.09077216304041168,0.00705325835512464,-14.490523338317871,-14.818588256835938,-15.183568954467773,0.39125817136709534,0.33206647263667427,0.27667535599623033,
39,"circle
square
stripes
stars",texture,color,stripes,square,stars,circle,2,1,3,0,blue square with stripes,stars,blue square with stars,blue circle with stars,blue square with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stripes

Which of the following words would you choose:

circle
square
stripes
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your friend can choose from the following list of words:

circle
square
stripes
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-84.99934387207031,-43.012393951416016,-62.00827407836914,-40.73942565917969,-16.999868392944336,-14.337464332580566,-15.502068519592285,-13.579808235168457,1.8543345129041413e-10,0.2429620328966189,1.8223653687338368e-05,0.7570197432642604,0.08045446282394093,0.3045676942785841,0.17013483705928123,0.44484300583819375,,0.5,-80.06431579589844,-79.578125,-109.33824920654297,0.3807913284475736,0.6192086715523529,7.365111161516043e-14,-13.3440523147583,-13.263020515441895,-15.619750022888184,0.4233959084165247,0.4409024259762111,0.13570166560726418,
40,"hexagon
square
red
blue",shape,texture,square,red,hexagon,blue,1,2,0,3,red square with stripes,hexagon,red hexagon with stripes,blue hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

hexagon
square
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

hexagon
square
red
blue

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-42.84572219848633,-37.159446716308594,-60.3070068359375,-39.53901672363281,-14.281907081604004,-12.386482238769531,-15.076751708984375,-13.179672241210938,0.0427456687927588,0.7339240994689925,6.905932575321616e-06,0.22332332580567346,0.1670273782226802,0.4308974651211919,0.11225077454119263,0.28982438211493516,,0.5,-130.21597290039062,-133.57733154296875,-110.2562255859375,2.1458130401789423e-09,7.443417342982004e-11,0.9999999977797528,-16.276996612548828,-16.697166442871094,-15.750889778137207,0.32139752640145636,0.2604976504556479,0.41810482314289577,
41,"orange
blue
hexagon
triangle",color,texture,blue,hexagon,orange,triangle,1,2,0,3,blue hexagon with spades,orange,orange hexagon with spades,orange triangle with spades,blue hexagon with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

orange
blue
hexagon
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your friend can choose from the following list of words:

orange
blue
hexagon
triangle

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-39.590797424316406,-61.05440902709961,-60.076656341552734,-39.73617172241211,-13.196932792663574,-15.263602256774902,-15.019164085388184,-13.245390892028809,0.5181483668734481,1.1315925857077714e-05,1.8450425713964763e-05,0.48182186677498096,0.36577034255994634,0.13014782568191582,0.14706725670459075,0.35701457505354706,,0.5,-153.84085083007812,-128.79873657226562,-137.1503448486328,1.3312066363658609e-11,0.9997640390443414,0.00023596094234669456,-17.093425750732422,-16.099842071533203,-17.1437931060791,0.2763521713669273,0.45416831860383017,0.2694795100292425,
42,"square
spades
stars
circle",texture,color,stars,square,spades,circle,2,0,1,3,red square with stars,spades,red square with spades,red circle with spades,red square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

square
spades
stars
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your friend can choose from the following list of words:

square
spades
stars
circle

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-61.7188606262207,-43.49317932128906,-66.66361236572266,-41.158660888671875,-15.429715156555176,-14.497726440429688,-16.665903091430664,-13.71955394744873,2.6165068621510808e-05,0.23734401670793476,2.2079166811466213e-06,0.7626276103067625,0.18234423887912732,0.2905834159106244,0.09827821209783476,0.42879413311241354,,0.5,-108.45720672607422,-111.50614929199219,-80.04456329345703,4.576629344986191e-13,2.169735570860686e-14,0.9999999999995206,-15.493886947631836,-15.929450035095215,-13.340760231018066,0.21102040390231888,0.1697239486994987,0.6192556473981824,
43,"hexagon
triangle
blue
green",color,texture,blue,hexagon,green,triangle,2,0,3,1,blue hexagon with spades,green,green hexagon with spades,green triangle with spades,blue hexagon with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

hexagon
triangle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
triangle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-40.17930603027344,-61.180450439453125,-39.306480407714844,-40.489540100097656,-13.393101692199707,-15.295112609863281,-13.102160453796387,-13.496513366699219,0.2938160693726083,8.08602312886505e-06,0.454576751005954,0.2515990935983089,0.28632421482155057,0.11062203803947623,0.33115793487548834,0.27189581226348475,,0.5,-137.6143798828125,-114.35881042480469,-137.84030151367188,7.947572727754177e-11,0.99999999985712,6.340419502991559e-11,-17.201797485351562,-16.336973190307617,-17.230037689208984,0.2835311597438357,0.43691303711820917,0.2795558031379551,
44,"red
hexagon
green
triangle",color,texture,red,triangle,green,hexagon,0,3,2,1,red triangle with stripes,green,green triangle with stripes,green hexagon with stripes,red triangle with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green hexagon with stripes
a red triangle with stripes
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

red
hexagon
green
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green hexagon with stripes
a red triangle with stripes
a green triangle with stripes

Your friend can choose from the following list of words:

red
hexagon
green
triangle

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-37.54090118408203,-38.85500717163086,-39.46158981323242,-59.9924201965332,-12.513633728027344,-12.951668739318848,-13.153862953186035,-14.9981050491333,0.5259971059030423,0.2726646677350424,0.20133121668589365,7.009676021740369e-06,0.35484757032514713,0.28505176981725666,0.2576426907139447,0.10245796914365152,,0.5,-108.74852752685547,-129.78939819335938,-107.7375717163086,0.2667928387125395,1.9419593871053148e-10,0.7332071610932644,-15.535504341125488,-16.223674774169922,-15.391081809997559,0.3592275413080998,0.2546450948914021,0.38612736380049806,
