trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg
25,"triangle
red
square
orange",shape,texture,triangle,red,square,orange,0,1,2,3,red triangle with stripes,square,red square with stripes,orange square with stripes,red triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

triangle
red
square
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your friend can choose from the following list of words:

triangle
red
square
orange

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-32.1601676940918,-28.003673553466797,-30.021495819091797,-26.13709831237793,32.1601676940918,28.003673553466797,30.021495819091797,13.068549156188965,0.002056854438117076,0.1313245820968148,0.01745890299809096,0.8491596604669771,0.8822437628851179,0.01381802987846993,0.10393820272612696,4.5102853094695855e-09,0.5,-29.06810760498047,-28.925580978393555,-41.49284362792969,0.46442767240662297,0.5355704615411486,1.8660522283824349e-06,5.8136210441589355,28.003673553466797,30.021495819091797,0.8822437628851179,0.01381802987846993,0.10393820272612696
26,"spades
orange
stripes
red",color,shape,orange,stripes,red,spades,1,2,3,0,orange circle with stripes,red,red circle with stripes,red circle with spades,orange circle with stripes,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

spades
orange
stripes
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your friend can choose from the following list of words:

spades
orange
stripes
red

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-25.113319396972656,-26.307632446289062,-27.522720336914062,-26.25181007385254,12.556659698486328,8.769210815429688,27.522720336914062,13.12590503692627,0.5837428161745596,0.17682268543422233,0.05246045053828581,0.1869740478529322,3.1646236220180815e-07,7.168922989523044e-09,0.9999991172008884,5.591678263691297e-07,0.5,-32.61274337768555,-29.14402198791504,-30.330585479736328,0.02331356729701285,0.7482647568112061,0.22842167589178103,6.522548675537109,8.769210815429688,27.522720336914062,3.1646236220180815e-07,7.168922989523044e-09,0.9999991172008884
27,"blue
stripes
red
spades",color,shape,blue,spades,red,stripes,0,3,2,1,blue hexagon with spades,red,red hexagon with spades,red hexagon with stripes,blue hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

blue
stripes
red
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your friend can choose from the following list of words:

blue
stripes
red
spades

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-28.04810333251953,-25.913097381591797,-27.56763458251953,-25.854543685913086,28.04810333251953,12.956548690795898,27.56763458251953,8.618181228637695,0.04989769739233213,0.4219896586547486,0.0806761995907059,0.4474364443622133,0.6178584491920708,1.724686189597773e-07,0.3821413760872447,2.2520655981408503e-09,0.5,-30.26096534729004,-28.807838439941406,-32.289798736572266,0.18491279595297702,0.7907732372282175,0.02431396681880558,5.04349422454834,12.956548690795898,27.56763458251953,0.6178584491920708,1.724686189597773e-07,0.3821413760872447
28,"stripes
spades
red
blue",color,shape,red,stripes,blue,spades,2,0,3,1,red circle with stripes,blue,blue circle with stripes,blue circle with spades,red circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with stripes

Which of the following words would you choose:

stripes
spades
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your friend can choose from the following list of words:

stripes
spades
red
blue

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-27.350597381591797,-25.548839569091797,-28.123058319091797,-25.683610916137695,27.350597381591797,8.516280174255371,28.123058319091797,12.841805458068848,0.07801316399734,0.4727824727090319,0.036032331914948985,0.41317203137867925,0.3159469460853976,2.089171671485089e-09,0.684052893873154,1.5795227679456027e-07,0.5,-29.0992374420166,-32.7242431640625,-29.649063110351562,0.6235582769024302,0.016617170131580733,0.3598245529659891,5.819847583770752,8.516280174255371,28.123058319091797,0.3159469460853976,2.089171671485089e-09,0.684052893873154
29,"hexagon
circle
blue
green",color,texture,blue,circle,green,hexagon,2,1,3,0,blue circle with dots,green,green circle with dots,green hexagon with dots,blue circle with dots,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

hexagon
circle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your friend can choose from the following list of words:

hexagon
circle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-27.57654571533203,-28.58887481689453,-26.74951934814453,-30.095766067504883,27.57654571533203,28.58887481689453,26.74951934814453,15.047883033752441,0.26806752272082235,0.09740814171567443,0.6129389056281725,0.02158542993533074,0.23870024435865164,0.6569038486008004,0.1043950426225606,8.644179873158868e-07,0.5,-28.282320022583008,-47.330116271972656,-29.3265380859375,0.7396630609831267,3.950764356178462e-09,0.260336935066109,5.656464099884033,28.58887481689453,26.74951934814453,0.23870024435865164,0.6569038486008004,0.1043950426225606
30,"circle
hexagon
spades
stars",texture,color,stars,circle,spades,hexagon,3,0,2,1,blue circle with stars,spades,blue circle with spades,blue hexagon with spades,blue circle with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your task is to make your friend pick out the following target object:

the blue circle with stars

Which of the following words would you choose:

circle
hexagon
spades
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your friend can choose from the following list of words:

circle
hexagon
spades
stars

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-24.99806022644043,-28.67091178894043,-25.054731369018555,-30.293020248413086,12.499030113220215,28.67091178894043,12.527365684509277,15.146510124206543,0.5062456800642056,0.012860627633062447,0.47835395141479103,0.0025397408879410683,9.476334051716953e-08,0.9999984698415226,9.748691875191349e-08,1.337908218174062e-06,0.5,-29.173154830932617,-34.19000244140625,-45.217628479003906,0.9934181209148261,0.006581772153662025,1.0693151188740924e-07,5.834630966186523,28.67091178894043,12.527365684509277,9.476334051716953e-08,0.9999984698415226,9.748691875191349e-08
31,"circle
hexagon
green
red",shape,texture,hexagon,red,circle,green,1,3,0,2,red hexagon with spades,circle,red circle with spades,green circle with spades,red hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your task is to make your friend pick out the following target object:

the red hexagon with spades

Which of the following words would you choose:

circle
hexagon
green
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your friend can choose from the following list of words:

circle
hexagon
green
red

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-31.062522888183594,-27.9067440032959,-29.1015682220459,-27.3085994720459,15.531261444091797,27.9067440032959,29.1015682220459,27.3085994720459,0.013465174119364251,0.31604529512683,0.09568497868251205,0.5748045520712937,8.697666010720796e-07,0.20606608169300245,0.6806315526325897,0.11330149590780683,0.5,-29.27654457092285,-28.99879264831543,-36.458072662353516,0.4308637790053842,0.5688085470083749,0.000327673986240853,5.855309009552002,27.9067440032959,29.1015682220459,8.697666010720796e-07,0.20606608169300245,0.6806315526325897
32,"orange
spades
stripes
green",color,shape,orange,spades,green,stripes,0,1,3,2,orange square with spades,green,green square with spades,green square with stripes,orange square with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

orange
spades
stripes
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your friend can choose from the following list of words:

orange
spades
stripes
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-25.480627059936523,-26.392593383789062,-27.300792694091797,-26.62209701538086,12.740313529968262,13.196296691894531,27.300792694091797,8.874032020568848,0.5310444123033367,0.21333833503369007,0.08602861922486618,0.16958863343810712,4.7474861820393975e-07,7.490221838517352e-07,0.9999987662898251,9.939372895680303e-09,0.5,-30.706645965576172,-28.300392150878906,-28.80096435546875,0.05314535891452959,0.5895058214463469,0.3573488196391236,6.141328811645508,13.196296691894531,27.300792694091797,4.7474861820393975e-07,7.490221838517352e-07,0.9999987662898251
33,"hexagon
dots
circle
spades",shape,color,circle,dots,hexagon,spades,2,1,0,3,green circle with dots,hexagon,green hexagon with dots,green hexagon with spades,green circle with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the green circle with dots

Which of the following words would you choose:

hexagon
dots
circle
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
dots
circle
spades

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-28.194841384887695,-27.940935134887695,-29.66605567932129,-24.653236389160156,28.194841384887695,27.940935134887695,14.833027839660645,12.326618194580078,0.02699712568648022,0.03480067051548615,0.006199794273751874,0.9320024095242818,0.5631371875589122,0.4368618536959979,8.864460652745085e-07,7.229902463216979e-08,0.5,-40.81990432739258,-28.66364288330078,-41.61953353881836,5.25532315011569e-06,0.9999923824322119,2.3622446380985044e-06,6.803316593170166,27.940935134887695,14.833027839660645,0.5631371875589122,0.4368618536959979,8.864460652745085e-07
34,"square
red
triangle
blue",color,texture,blue,triangle,red,square,3,2,1,0,blue triangle with spades,red,red triangle with spades,red square with spades,blue triangle with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your task is to make your friend pick out the following target object:

the blue triangle with spades

Which of the following words would you choose:

square
red
triangle
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your friend can choose from the following list of words:

square
red
triangle
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-28.334726333618164,-32.38672637939453,-28.198251724243164,-30.169931411743164,28.334726333618164,32.38672637939453,28.198251724243164,30.169931411743164,0.4304418626808149,0.007484335399401281,0.49338355722084903,0.06869024469893478,0.015232010080969693,0.8760289914519384,0.013288839272547379,0.09545015919454457,0.5,-30.050092697143555,-28.75403594970703,-29.418888092041016,0.1530285127223078,0.5592972075904912,0.28767427968720094,6.010018348693848,32.38672637939453,28.198251724243164,0.015232010080969693,0.8760289914519384,0.013288839272547379
35,"orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-25.260757446289062,-24.297014236450195,-28.43360710144043,-27.54810905456543,12.630378723144531,12.148507118225098,28.43360710144043,27.54810905456543,0.26561059861882486,0.6962957728694138,0.011124853574167454,0.026968774937593833,9.699602295798123e-08,5.990730028943427e-08,0.7079601434601301,0.2920396996365467,0.5,-28.39656639099121,-29.587512969970703,-43.55281066894531,0.7669101624868837,0.2330896368482979,2.0066481842222716e-07,4.732760906219482,12.148507118225098,28.43360710144043,9.699602295798123e-08,5.990730028943427e-08,0.7079601434601301
36,"stripes
stars
red
blue",color,shape,blue,stripes,red,stars,3,0,2,1,blue triangle with stripes,red,red triangle with stripes,red triangle with stars,blue triangle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

stripes
stars
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your friend can choose from the following list of words:

stripes
stars
red
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-28.219493865966797,-25.580123901367188,-27.431896209716797,-35.87309265136719,28.219493865966797,8.526707649230957,27.431896209716797,17.936546325683594,0.05812952656165453,0.8140678381694025,0.1277750624565009,2.757281244199244e-05,0.6872991056245504,1.9260936149097397e-09,0.31267737888842667,2.3513560929335868e-05,0.5,-35.308467864990234,-28.537012100219727,-29.81855010986328,0.0008962030801471241,0.7820099975321405,0.2170937993877124,7.0616936683654785,8.526707649230957,27.431896209716797,0.6872991056245504,1.9260936149097397e-09,0.31267737888842667
37,"stripes
red
stars
blue",color,shape,blue,stars,red,stripes,3,2,1,0,blue triangle with stars,red,red triangle with stars,red triangle with stripes,blue triangle with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

stripes
red
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your friend can choose from the following list of words:

stripes
red
stars
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-27.921642303466797,-25.58573341369629,-27.653118133544922,-28.87479591369629,27.921642303466797,12.792866706848145,27.653118133544922,9.624932289123535,0.0767317878611765,0.7933186396439071,0.10036767934137379,0.02958189315354248,0.566730465004592,1.524167860217551e-07,0.43326937616333105,6.415291028815085e-09,0.5,-30.622516632080078,-28.56996726989746,-30.715227127075195,0.1031014259831464,0.8029260232036526,0.09397255081320101,7.6556291580200195,12.792866706848145,27.653118133544922,0.566730465004592,1.524167860217551e-07,0.43326937616333105
38,"dots
stripes
square
triangle",texture,color,stripes,triangle,dots,square,1,3,0,2,blue triangle with stripes,dots,blue triangle with dots,blue square with dots,blue triangle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

dots
stripes
square
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your friend can choose from the following list of words:

dots
stripes
square
triangle

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-25.366228103637695,-31.648456573486328,-28.051776885986328,-29.051776885986328,8.455409049987793,31.648456573486328,28.051776885986328,29.051776885986328,0.9131282627700047,0.0017068471313882478,0.06226052350466828,0.022904366593938817,7.677704398835194e-11,0.9074943821238055,0.02487859233568487,0.06762702546373266,0.5,-29.006160736083984,-32.10035705566406,-49.92816925048828,0.9566527123725806,0.04334728684319301,7.84226401551337e-10,5.80123233795166,31.648456573486328,28.051776885986328,7.677704398835194e-11,0.9074943821238055,0.02487859233568487
39,"circle
square
stripes
stars",texture,color,stripes,square,stars,circle,2,1,3,0,blue square with stripes,stars,blue square with stars,blue circle with stars,blue square with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stripes

Which of the following words would you choose:

circle
square
stripes
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your friend can choose from the following list of words:

circle
square
stripes
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-25.666927337646484,-29.23341178894043,-32.652278900146484,-28.53516960144043,8.555642127990723,29.23341178894043,16.326139450073242,28.53516960144043,0.9208280979021237,0.026018008173094635,0.0008520771616860355,0.05230181676309568,6.988807613108184e-10,0.6677968209452598,1.656102428689962e-06,0.33220152225343064,0.5,-36.302146911621094,-29.239728927612305,-51.63029479980469,0.0008559707769121292,0.9991440290344935,1.8859444317504083e-10,9.075535774230957,29.23341178894043,16.326139450073242,6.988807613108184e-10,0.6677968209452598,1.656102428689962e-06
40,"hexagon
square
red
blue",shape,texture,square,red,hexagon,blue,1,2,0,3,red square with stripes,hexagon,red hexagon with stripes,blue hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

hexagon
square
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

hexagon
square
red
blue

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-29.8418025970459,-27.3813533782959,-30.326208114624023,-28.2617244720459,29.8418025970459,27.3813533782959,15.163104057312012,28.2617244720459,0.05500105572599778,0.6440662534343286,0.033884133364940526,0.2670485574747332,0.7743797935528598,0.06612938645857853,3.266451654620835e-07,0.15949049334339618,0.5,-29.161853790283203,-29.635709762573242,-37.09682846069336,0.6161600600786763,0.3836193539798627,0.00022058594146089576,4.86030912399292,27.3813533782959,15.163104057312012,0.7743797935528598,0.06612938645857853,3.266451654620835e-07
41,"orange
blue
hexagon
triangle",color,texture,blue,hexagon,orange,triangle,1,2,0,3,blue hexagon with spades,orange,orange hexagon with spades,orange triangle with spades,blue hexagon with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

orange
blue
hexagon
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your friend can choose from the following list of words:

orange
blue
hexagon
triangle

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-28.35840606689453,-31.058610916137695,-24.966907501220703,-32.78516387939453,28.35840606689453,15.529305458068848,12.483453750610352,32.78516387939453,0.03247851304819238,0.002182288036584727,0.9649509773580892,0.0003882215571336502,0.011811990114438257,3.167491605833111e-08,1.5063256915610498e-09,0.9881879767043201,0.5,-29.88113021850586,-28.801525115966797,-30.696582794189453,0.2280004643860124,0.6711232279165429,0.10087630769744471,4.268733024597168,15.529305458068848,12.483453750610352,0.011811990114438257,3.167491605833111e-08,1.5063256915610498e-09
42,"square
spades
stars
circle",texture,color,stars,square,spades,circle,2,0,1,3,red square with stars,spades,red square with spades,red circle with spades,red square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

square
spades
stars
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your friend can choose from the following list of words:

square
spades
stars
circle

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-25.965835571289062,-29.55274772644043,-25.966894149780273,-29.14649772644043,12.982917785644531,29.55274772644043,12.983447074890137,29.14649772644043,0.48351602225356743,0.013385503556971032,0.4830044534079138,0.02009402078154759,3.820338326325063e-08,0.6001883133896138,3.822360925538548e-08,0.3998116101833938,0.5,-29.053279876708984,-39.88152313232422,-42.73711395263672,0.9999790282854966,1.9830999216892345e-05,1.140715286680633e-06,5.81065559387207,29.55274772644043,12.983447074890137,3.820338326325063e-08,0.6001883133896138,3.822360925538548e-08
43,"hexagon
triangle
blue
green",color,texture,blue,hexagon,green,triangle,2,0,3,1,blue hexagon with spades,green,green hexagon with spades,green triangle with spades,blue hexagon with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

hexagon
triangle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
triangle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-28.2519588470459,-30.839866638183594,-27.2973690032959,-33.10938262939453,28.2519588470459,15.419933319091797,27.2973690032959,33.10938262939453,0.27169833293325685,0.02042550958642526,0.705764931951177,0.002111225529140941,0.00768774187398788,2.0555162499859467e-08,0.0029595500663501277,0.9893526875044995,0.5,-28.258338928222656,-39.4660530090332,-29.522449493408203,0.7797246573120366,1.058017590093005e-05,0.22026476251206253,4.709723949432373,15.419933319091797,27.2973690032959,0.00768774187398788,2.0555162499859467e-08,0.0029595500663501277
