trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg
25,"triangle
red
square
orange",shape,texture,triangle,red,square,orange,0,1,2,3,red triangle with stripes,square,red square with stripes,orange square with stripes,red triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

triangle
red
square
orange

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your friend can choose from the following list of words:

triangle
red
square
orange

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-30.759765625,-31.2587890625,-31.119140625,-33.07318115234375,30.759765625,31.2587890625,31.119140625,16.536590576171875,0.41594594074805646,0.2525304572446463,0.29037706474827363,0.04114653725902363,0.24512528501025185,0.40374879286718673,0.351125759064726,1.6305783541425228e-07,0.5,-28.76897621154785,-30.331953048706055,-39.520591735839844,0.8267654594207857,0.17321683887699746,1.7701702216943375e-05,5.753795146942139,31.2587890625,31.119140625,0.24512528501025185,0.40374879286718673,0.351125759064726
26,"spades
orange
stripes
red",color,shape,orange,stripes,red,spades,1,2,3,0,orange circle with stripes,red,red circle with stripes,red circle with spades,orange circle with stripes,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

spades
orange
stripes
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stripes
a red circle with spades
a red circle with stripes

Your friend can choose from the following list of words:

spades
orange
stripes
red

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-33.8868408203125,-32.2861328125,-32.1181640625,-31.367431640625,16.94342041015625,10.762043952941895,32.1181640625,15.6837158203125,0.041252617318155965,0.20447026647825017,0.24186780551901274,0.5124093106845812,2.568576022099409e-07,5.310736308349417e-10,0.9999996697311047,7.288021948123875e-08,0.5,-32.499794006347656,-29.234731674194336,-31.11663818359375,0.03208294500672039,0.8399874177811548,0.12792963721212486,6.4999589920043945,10.762043952941895,32.1181640625,2.568576022099409e-07,5.310736308349417e-10,0.9999996697311047
27,"blue
stripes
red
spades",color,shape,blue,spades,red,stripes,0,3,2,1,blue hexagon with spades,red,red hexagon with spades,red hexagon with stripes,blue hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

blue
stripes
red
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with spades
a red hexagon with stripes
a blue hexagon with spades

Your friend can choose from the following list of words:

blue
stripes
red
spades

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-31.3828125,-29.875001907348633,-31.5400390625,-32.45598602294922,31.3828125,14.937500953674316,31.5400390625,10.8186616897583,0.1489588614409067,0.672821970039917,0.12728690176462196,0.05093226675455418,0.46077411646264266,3.321849996438662e-08,0.5392258497786121,5.402451206195049e-10,0.5,-28.797603607177734,-39.515716552734375,-28.725723266601562,0.4820325036929727,1.067232433850061e-05,0.5179568239826888,4.799601078033447,14.937500953674316,31.5400390625,0.46077411646264266,3.321849996438662e-08,0.5392258497786121
28,"stripes
spades
red
blue",color,shape,red,stripes,blue,spades,2,0,3,1,red circle with stripes,blue,blue circle with stripes,blue circle with spades,red circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with stripes

Which of the following words would you choose:

stripes
spades
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with spades
a blue circle with stripes
a red circle with stripes

Your friend can choose from the following list of words:

stripes
spades
red
blue

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-31.359375,-31.9443359375,-32.0283203125,-31.123180389404297,31.359375,10.648112297058105,32.0283203125,15.561590194702148,0.2997784405537385,0.16701485036757197,0.15356107303301697,0.37964563604567264,0.33873302726227583,3.4282338462421924e-10,0.6612669257325327,4.666236819456265e-08,0.5,-30.38493537902832,-28.947439193725586,-29.482450485229492,0.1302784978154058,0.5484908705664508,0.3212306316181433,6.076987266540527,10.648112297058105,32.0283203125,0.33873302726227583,3.4282338462421924e-10,0.6612669257325327
29,"hexagon
circle
blue
green",color,texture,blue,circle,green,hexagon,2,1,3,0,blue circle with dots,green,green circle with dots,green hexagon with dots,blue circle with dots,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

hexagon
circle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a green hexagon with dots
a green circle with dots

Your friend can choose from the following list of words:

hexagon
circle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-30.95703125,-31.287109375,-31.734375,-32.138671875,30.95703125,31.287109375,31.734375,16.0693359375,0.40237111449999785,0.289251545201786,0.18493993249835763,0.12343740779985861,0.21897350391218964,0.3046089615654484,0.4764174595765024,7.49458596298061e-08,0.5,-30.425762176513672,-33.61012268066406,-30.282934188842773,0.45559413315586417,0.01886374545774282,0.525542121386393,6.085152626037598,31.287109375,31.734375,0.21897350391218964,0.3046089615654484,0.4764174595765024
30,"circle
hexagon
spades
stars",texture,color,stars,circle,spades,hexagon,3,0,2,1,blue circle with stars,spades,blue circle with spades,blue hexagon with spades,blue circle with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your task is to make your friend pick out the following target object:

the blue circle with stars

Which of the following words would you choose:

circle
hexagon
spades
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a blue circle with stars
a blue circle with spades

Your friend can choose from the following list of words:

circle
hexagon
spades
stars

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-32.5595703125,-31.107421875,-30.982498168945312,-32.77442169189453,16.27978515625,31.107421875,15.491249084472656,16.387210845947266,0.091577551251396,0.39124525166839574,0.44330512891030144,0.0738720681699067,3.634450749108823e-07,0.9999990667029236,1.651893039824052e-07,4.046626975717401e-07,0.5,-29.60896873474121,-30.331207275390625,-43.20056915283203,0.6730992016185395,0.3268999563622235,8.420192369904445e-07,5.9217939376831055,31.107421875,15.491249084472656,3.634450749108823e-07,0.9999990667029236,1.651893039824052e-07
31,"circle
hexagon
green
red",shape,texture,hexagon,red,circle,green,1,3,0,2,red hexagon with spades,circle,red circle with spades,green circle with spades,red hexagon with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your task is to make your friend pick out the following target object:

the red hexagon with spades

Which of the following words would you choose:

circle
hexagon
green
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with spades
a green circle with spades
a red hexagon with spades

Your friend can choose from the following list of words:

circle
hexagon
green
red

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-31.344728469848633,-30.07421875,-30.802734375,-31.4345703125,15.672364234924316,30.07421875,30.802734375,31.4345703125,0.1389626942811782,0.49507795275885613,0.2389369251252516,0.12702242783471407,7.982672012632888e-08,0.14348094575626213,0.29729290626669913,0.5592260681503186,0.5,-29.73866844177246,-30.3254337310791,-42.27705764770508,0.6426211281483672,0.3573765672187394,2.3046328932218287e-06,5.9477338790893555,30.07421875,30.802734375,7.982672012632888e-08,0.14348094575626213,0.29729290626669913
32,"orange
spades
stripes
green",color,shape,orange,spades,green,stripes,0,1,3,2,orange square with spades,green,green square with spades,green square with stripes,orange square with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

orange
spades
stripes
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your friend can choose from the following list of words:

orange
spades
stripes
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-34.0540771484375,-30.837902069091797,-32.263671875,-33.183650970458984,17.02703857421875,15.418951034545898,32.263671875,11.061217308044434,0.029143998987508,0.7266348663915488,0.17462735410504254,0.06959378051590057,2.414427163914796e-07,4.835379485888229e-08,0.9999997095842034,6.192854160364324e-10,0.5,-30.30827522277832,-36.6515998840332,-32.25993347167969,0.8742811755516876,0.0015373764716372638,0.12418144797667509,6.061655044555664,15.418951034545898,32.263671875,2.414427163914796e-07,4.835379485888229e-08,0.9999997095842034
33,"hexagon
dots
circle
spades",shape,color,circle,dots,hexagon,spades,2,1,0,3,green circle with dots,hexagon,green hexagon with dots,green hexagon with spades,green circle with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the green circle with dots

Which of the following words would you choose:

hexagon
dots
circle
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with dots
a green hexagon with dots
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
dots
circle
spades

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-30.54296875,-31.333984375,-31.792972564697266,-30.587247848510742,30.54296875,31.333984375,15.896486282348633,15.293623924255371,0.37084082901729987,0.16813333296776245,0.10624727108311847,0.3547785669318192,0.3119505710565314,0.6880492186829201,1.3589368328563738e-07,7.43668651223498e-08,0.5,-29.932445526123047,-30.90129280090332,-43.2359504699707,0.724888798780603,0.27510999164495453,1.20957444237721e-06,4.988740921020508,31.333984375,15.896486282348633,0.3119505710565314,0.6880492186829201,1.3589368328563738e-07
34,"square
red
triangle
blue",color,texture,blue,triangle,red,square,3,2,1,0,blue triangle with spades,red,red triangle with spades,red square with spades,blue triangle with spades,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your task is to make your friend pick out the following target object:

the blue triangle with spades

Which of the following words would you choose:

square
red
triangle
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a red triangle with spades
a blue triangle with spades

Your friend can choose from the following list of words:

square
red
triangle
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-31.08984375,-30.8828125,-31.30859375,-30.384765625,31.08984375,30.8828125,31.30859375,30.384765625,0.19772425757534712,0.24320499087317904,0.15887590432770168,0.40019484722377213,0.28156448180381655,0.22891030288633177,0.3504126592375906,0.1391125560722611,0.5,-29.887651443481445,-32.49713134765625,-29.868633270263672,0.47783491791141375,0.03515565223666205,0.48700942985192414,5.977530479431152,30.8828125,31.30859375,0.28156448180381655,0.22891030288633177,0.3504126592375906
35,"orange
dots
stars
blue",texture,shape,stars,orange,dots,blue,2,0,1,3,orange circle with stars,dots,orange circle with dots,blue circle with dots,orange circle with stars,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your task is to make your friend pick out the following target object:

the orange circle with stars

Which of the following words would you choose:

orange
dots
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a orange circle with stars
a blue circle with dots

Your friend can choose from the following list of words:

orange
dots
stars
blue

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-32.46484375,-33.640472412109375,-32.5830078125,-32.83154296875,16.232421875,16.820236206054688,32.5830078125,32.83154296875,0.34599762833212644,0.10678348272081278,0.30743628360971936,0.23978260533734147,3.47286022225298e-08,6.251321347673115e-08,0.4381840372539528,0.5618158655042315,0.5,-29.71480941772461,-28.11056137084961,-43.02465057373047,0.16738868238401708,0.8326110400696319,2.775463508999343e-07,4.952468395233154,16.820236206054688,32.5830078125,3.47286022225298e-08,6.251321347673115e-08,0.4381840372539528
36,"stripes
stars
red
blue",color,shape,blue,stripes,red,stars,3,0,2,1,blue triangle with stripes,red,red triangle with stripes,red triangle with stars,blue triangle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

stripes
stars
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stripes

Your friend can choose from the following list of words:

stripes
stars
red
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-31.716796875,-32.23146057128906,-31.8330078125,-43.36427307128906,31.716796875,10.743820190429688,31.8330078125,21.68213653564453,0.40192962883406497,0.24023397021498732,0.3578328876497652,3.5133011825873366e-06,0.4709701903120964,3.6689802711814835e-10,0.5290091557188766,2.065360212895804e-05,0.5,-29.43041229248047,-30.130615234375,-29.211179733276367,0.364749799753397,0.18109263510650253,0.4541575651401005,5.886082649230957,10.743820190429688,31.8330078125,0.4709701903120964,3.6689802711814835e-10,0.5290091557188766
37,"stripes
red
stars
blue",color,shape,blue,stars,red,stripes,3,2,1,0,blue triangle with stars,red,red triangle with stars,red triangle with stripes,blue triangle with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the blue triangle with stars

Which of the following words would you choose:

stripes
red
stars
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a red triangle with stripes
a blue triangle with stars

Your friend can choose from the following list of words:

stripes
red
stars
blue

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-32.4521484375,-32.958984375,-32.603515625,-47.994140625,32.4521484375,16.4794921875,32.603515625,15.998046875,0.406185258718831,0.24468542851021333,0.34912924050683647,7.226411912060877e-08,0.46223025066806894,5.3459130868046807e-08,0.5377696628409537,3.3031846463740697e-08,0.5,-29.98724365234375,-31.683517456054688,-29.887977600097656,0.437115362919401,0.08015188081108349,0.4827327562695155,7.4968109130859375,16.4794921875,32.603515625,0.46223025066806894,5.3459130868046807e-08,0.5377696628409537
38,"dots
stripes
square
triangle",texture,color,stripes,triangle,dots,square,1,3,0,2,blue triangle with stripes,dots,blue triangle with dots,blue square with dots,blue triangle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue triangle with stripes

Which of the following words would you choose:

dots
stripes
square
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with dots
a blue square with dots
a blue triangle with stripes

Your friend can choose from the following list of words:

dots
stripes
square
triangle

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-31.4697265625,-30.40625,-32.1083984375,-30.970703125,10.489909172058105,30.40625,32.1083984375,30.970703125,0.16470317754160915,0.47705008835232965,0.08696215768615638,0.2712845764199049,2.718280232420608e-10,0.12129730400205001,0.665403103266019,0.21329959246010288,0.5,-29.395536422729492,-36.45915985107422,-44.48936080932617,0.9991447815143522,0.0008549402173173823,2.782683305452423e-07,5.8791069984436035,30.40625,32.1083984375,2.718280232420608e-10,0.12129730400205001,0.665403103266019
39,"circle
square
stripes
stars",texture,color,stripes,square,stars,circle,2,1,3,0,blue square with stripes,stars,blue square with stars,blue circle with stars,blue square with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your task is to make your friend pick out the following target object:

the blue square with stripes

Which of the following words would you choose:

circle
square
stripes
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with stars
a blue square with stars
a blue square with stripes

Your friend can choose from the following list of words:

circle
square
stripes
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-31.45703887939453,-30.201171875,-43.34082794189453,-30.880859375,10.485679626464844,30.201171875,21.670413970947266,30.880859375,0.15897958501421747,0.5581584051177336,1.097178642376626e-06,0.28286091268940655,9.213160907513905e-10,0.33630873519415067,6.635552101216838e-05,0.6636249083635211,0.5,-36.00944137573242,-29.462629318237305,-51.718589782714844,0.0014326266355001475,0.9985673731488562,2.1564358975130353e-10,9.002360343933105,30.201171875,21.670413970947266,9.213160907513905e-10,0.33630873519415067,6.635552101216838e-05
40,"hexagon
square
red
blue",shape,texture,square,red,hexagon,blue,1,2,0,3,red square with stripes,hexagon,red hexagon with stripes,blue hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

hexagon
square
red
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

hexagon
square
red
blue

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-29.712890625,-29.994140625,-30.517580032348633,-30.916015625,29.712890625,29.994140625,15.258790016174316,30.916015625,0.3996290065723066,0.30165580026430233,0.17872480593302628,0.11999038723036481,0.1768254726956082,0.2342556911821689,9.337028672112276e-08,0.5889187427519362,0.5,-28.699661254882812,-28.598203659057617,-45.75090026855469,0.4746573274829513,0.5253426538480435,1.866900518813203e-08,4.7832770347595215,29.994140625,15.258790016174316,0.1768254726956082,0.2342556911821689,9.337028672112276e-08
41,"orange
blue
hexagon
triangle",color,texture,blue,hexagon,orange,triangle,1,2,0,3,blue hexagon with spades,orange,orange hexagon with spades,orange triangle with spades,blue hexagon with spades,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

orange
blue
hexagon
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with spades
a blue hexagon with spades
a orange hexagon with spades

Your friend can choose from the following list of words:

orange
blue
hexagon
triangle

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-30.62109375,-30.605470657348633,-32.7856559753418,-31.2724609375,30.62109375,15.302735328674316,16.3928279876709,31.2724609375,0.37709118536767655,0.383028776895344,0.04329013603505798,0.19658990170192145,0.3426814070715051,7.624511209845948e-08,2.2679487368597308e-07,0.6573182898885093,0.5,-30.22240447998047,-30.662216186523438,-28.51390266418457,0.13957041944384635,0.08990536042513633,0.7705242201310174,4.317486763000488,15.302735328674316,16.3928279876709,0.3426814070715051,7.624511209845948e-08,2.2679487368597308e-07
42,"square
spades
stars
circle",texture,color,stars,square,spades,circle,2,0,1,3,red square with stars,spades,red square with spades,red circle with spades,red square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

square
spades
stars
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your friend can choose from the following list of words:

square
spades
stars
circle

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-32.3046875,-30.66796875,-30.954675674438477,-31.9560546875,16.15234375,30.66796875,15.477337837219238,31.9560546875,0.08762028944142852,0.4502177415067407,0.3379927384287147,0.12416923062311624,1.073380002546586e-07,0.21617692693930296,5.465150886148864e-08,0.7838229110711881,0.5,-29.707828521728516,-37.098785400390625,-40.207767486572266,0.9993560713181734,0.0006164082843257432,2.7520397500717015e-05,5.94156551361084,30.66796875,15.477337837219238,1.073380002546586e-07,0.21617692693930296,5.465150886148864e-08
43,"hexagon
triangle
blue
green",color,texture,blue,hexagon,green,triangle,2,0,3,1,blue hexagon with spades,green,green hexagon with spades,green triangle with spades,blue hexagon with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your task is to make your friend pick out the following target object:

the blue hexagon with spades

Which of the following words would you choose:

hexagon
triangle
blue
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with spades
a green triangle with spades
a green hexagon with spades

Your friend can choose from the following list of words:

hexagon
triangle
blue
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-30.48046875,-30.166017532348633,-30.974609375,-31.509765625,30.48046875,15.083008766174316,30.974609375,31.509765625,0.29968288202274246,0.4104179674775084,0.18283502264854712,0.10706412785120192,0.18388483761101998,3.780193354315052e-08,0.30140362222331785,0.5147115023637286,0.5,-29.016489028930664,-31.415088653564453,-28.950353622436523,0.46313096516499597,0.042073170261361446,0.49479586457364266,4.836081504821777,15.083008766174316,30.974609375,0.18388483761101998,3.780193354315052e-08,0.30140362222331785
44,"red
hexagon
green
triangle",color,texture,red,triangle,green,hexagon,0,3,2,1,red triangle with stripes,green,green triangle with stripes,green hexagon with stripes,red triangle with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green hexagon with stripes
a red triangle with stripes
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

red
hexagon
green
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green hexagon with stripes
a red triangle with stripes
a green triangle with stripes

Your friend can choose from the following list of words:

red
hexagon
green
triangle

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-30.595703125,-30.732421875,-31.017578125,-31.695316314697266,30.595703125,30.732421875,31.017578125,15.847658157348633,0.34952430335422785,0.304860515798181,0.22922363446822003,0.11639154637937124,0.27238130247458897,0.3122867018212791,0.415331888507104,1.0719702777483441e-07,0.5,-29.42888641357422,-34.6152229309082,-29.971952438354492,0.6302957745398285,0.0035249021438723085,0.36617932331629904,5.885777473449707,30.732421875,31.017578125,0.27238130247458897,0.3122867018212791,0.415331888507104
