trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor
10,"stripes
dots
red
green",color,shape,green,dots,red,stripes,3,1,2,0,green square with dots,red,red square with dots,red square with stripes,green square with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with dots
a red square with dots
a red square with stripes

Your task is to make your friend pick out the following target object:

the green square with dots

Which of the following words would you choose:

stripes
dots
red
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with dots
a red square with dots
a red square with stripes

Your friend can choose from the following list of words:

stripes
dots
red
green

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.488633632659910,-2.7614986896514900,-7.659735202789310,-7.466793537139890,0.2630179896253020,0.6237751101193460,0.0538752746536717,0.059331625601680000,1,-14.086407661438000,-9.612924575805660,-13.581878662109400,0.011072023210509500,0.9705904336769220,0.01833754311256840
11,"stripes
circle
triangle
stars",shape,color,circle,stripes,triangle,stars,1,0,2,3,blue circle with stripes,triangle,blue triangle with stripes,blue triangle with stars,blue circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with stars
a blue triangle with stripes
a blue circle with stripes

Your task is to make your friend pick out the following target object:

the blue circle with stripes

Which of the following words would you choose:

stripes
circle
triangle
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with stars
a blue triangle with stripes
a blue circle with stripes

Your friend can choose from the following list of words:

stripes
circle
triangle
stars

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.7493157386779800,-1.7161043882370000,-7.2495269775390600,-12.950610160827600,0.358704647543391,0.6013066373422820,0.03780319873462370,0.002185516379703810,1,-5.3511528968811000,-5.5950188636779800,-15.937141418457000,0.5606581922808040,0.4393276412450950,1.41664741012753E-05
12,"square
dots
spades
circle",shape,color,circle,dots,square,spades,3,1,0,2,blue circle with dots,square,blue square with dots,blue square with spades,blue circle with dots,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with spades
a blue circle with dots
a blue square with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

square
dots
spades
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with spades
a blue circle with dots
a blue square with dots

Your friend can choose from the following list of words:

square
dots
spades
circle

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.5842695236206100,-2.729994773864750,-6.416578769683840,-9.264159202575680,0.3528659453502250,0.5408952306854570,0.08562125886674130,0.0206175650975769,1,-8.301021575927730,-9.595015525817870,-19.55451774597170,0.7848144556611010,0.2151753716513610,1.01726875386203E-05
13,"stars
green
orange
stripes",texture,shape,stripes,green,stars,orange,3,1,0,2,green square with stripes,stars,green square with stars,orange square with stars,green square with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with stars
a green square with stars
a green square with stripes

Your task is to make your friend pick out the following target object:

the green square with stripes

Which of the following words would you choose:

stars
green
orange
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with stars
a green square with stars
a green square with stripes

Your friend can choose from the following list of words:

stars
green
orange
stripes

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-0.21270601451396900,-5.592585563659670,-9.94886589050293,-13.888601303100600,0.9288108793229250,0.06305235222765130,0.007140802790185130,0.00099596565923906,1,-13.648188591003400,-11.784791946411100,-26.107173919677700,0.13430756634459100,0.8656919121823190,5.21473089165132E-07
14,"triangle
stripes
circle
stars",texture,color,stripes,circle,stars,triangle,1,2,3,0,orange circle with stripes,stars,orange circle with stars,orange triangle with stars,orange circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with stars
a orange circle with stars
a orange circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

triangle
stripes
circle
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with stars
a orange circle with stars
a orange circle with stripes

Your friend can choose from the following list of words:

triangle
stripes
circle
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.2433178424835200,-1.8730512857437100,-12.267574310302700,-5.833096981048580,0.30590961353251800,0.6069357615645060,0.0033573817992161800,0.08379724310375990,1,-12.811559677124000,-10.751152992248500,-26.521928787231400,0.11300504544566100,0.8869948290206800,1.25533658211394E-07
15,"hexagon
triangle
orange
green",color,texture,orange,hexagon,green,triangle,2,0,3,1,orange hexagon with stripes,green,green hexagon with stripes,green triangle with stripes,orange hexagon with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green hexagon with stripes
a green triangle with stripes
a orange hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stripes

Which of the following words would you choose:

hexagon
triangle
orange
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green hexagon with stripes
a green triangle with stripes
a orange hexagon with stripes

Your friend can choose from the following list of words:

hexagon
triangle
orange
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-12.250654220581100,-0.6060768365859990,-5.89107608795166,-10.237893104553200,0.0027358169920502700,0.9240062176247480,0.0657736416314213,0.007484323751780600,1,-9.540201187133790,-9.650888442993160,-18.4169921875,0.5276047359113250,0.4723216150068760,7.36490817993479E-05
16,"triangle
stars
square
dots",texture,color,stars,square,dots,triangle,1,2,3,0,red square with stars,dots,red square with dots,red triangle with dots,red square with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with dots
a red triangle with dots
a red square with stars

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

triangle
stars
square
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with dots
a red triangle with dots
a red square with stars

Your friend can choose from the following list of words:

triangle
stars
square
dots

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-1.8899551630020100,-1.717991828918460,-5.104666233062740,-4.595407009124760,0.3923510669137120,0.4275788367830260,0.078633788235136,0.10143630806812600,1,-14.199594497680700,-21.69802474975590,-24.30339241027830,0.9994054765788270,0.000553623916792456,4.08995043807932E-05
17,"stripes
green
dots
red",texture,shape,dots,red,stripes,green,2,3,0,1,red triangle with dots,stripes,red triangle with stripes,green triangle with stripes,red triangle with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red triangle with dots
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the red triangle with dots

Which of the following words would you choose:

stripes
green
dots
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red triangle with dots
a green triangle with stripes

Your friend can choose from the following list of words:

stripes
green
dots
red

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.9736313819885300,-6.260433673858640,-6.494687557220460,-10.207226753234900,0.7183164845865030,0.13886595458367000,0.1235174165284260,0.01930014430140210,1,-12.580378532409700,-13.218430519104000,-21.493797302246100,0.654255368695459,0.34565658751876200,8.80437857786522E-05
18,"stripes
circle
dots
triangle",shape,color,triangle,stripes,circle,dots,3,0,1,2,green triangle with stripes,circle,green circle with stripes,green circle with dots,green triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stripes
a green circle with stripes
a green circle with dots

Your task is to make your friend pick out the following target object:

the green triangle with stripes

Which of the following words would you choose:

stripes
circle
dots
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stripes
a green circle with stripes
a green circle with dots

Your friend can choose from the following list of words:

stripes
circle
dots
triangle

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-1.7086892127990700,-1.8438715934753400,-6.956242561340330,-4.994611740112310,0.45442619225846500,0.4247260262020360,0.03295881767506700,0.08788896386443270,1,-10.481826782226600,-18.544784545898400,-19.3099422454834,0.9995386650130510,0.00031484843139695500,0.00014648655555243400
19,"blue
stripes
stars
red",texture,shape,stripes,red,stars,blue,1,3,2,0,red hexagon with stripes,stars,red hexagon with stars,blue hexagon with stars,red hexagon with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with stars
a red hexagon with stripes
a red hexagon with stars

Your task is to make your friend pick out the following target object:

the red hexagon with stripes

Which of the following words would you choose:

blue
stripes
stars
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with stars
a red hexagon with stripes
a red hexagon with stars

Your friend can choose from the following list of words:

blue
stripes
stars
red

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-1.1870615482330300,-1.1819424629211400,-9.595314979553220,-3.914163112640380,0.4398992703882170,0.44102665351221100,0.006569377335493200,0.11250469876407900,1,-11.830312728881800,-5.505359172821050,-24.046241760253900,0.001787847293267860,0.9982121438551710,8.85156069550346E-09
20,"hexagon
blue
triangle
green",color,texture,green,triangle,blue,hexagon,3,2,1,0,green triangle with stars,blue,blue triangle with stars,blue hexagon with stars,green triangle with stars,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with stars
a green triangle with stars
a blue hexagon with stars

Your task is to make your friend pick out the following target object:

the green triangle with stars

Which of the following words would you choose:

hexagon
blue
triangle
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with stars
a green triangle with stars
a blue hexagon with stars

Your friend can choose from the following list of words:

hexagon
blue
triangle
green

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.192558526992800,-1.7036373615264900,-2.4217073917388900,-3.6760146617889400,0.27435082867371400,0.3503274423607740,0.24465113368395300,0.130670595281558,1,-5.836711406707760,-8.463138580322270,-14.520462989807100,0.9323959236836100,0.06744620800217470,0.0001578683142159100
21,"hexagon
triangle
stripes
dots",shape,color,hexagon,stripes,triangle,dots,0,2,1,3,green hexagon with stripes,triangle,green triangle with stripes,green triangle with dots,green hexagon with stripes,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stripes
a green hexagon with stripes
a green triangle with dots

Your task is to make your friend pick out the following target object:

the green hexagon with stripes

Which of the following words would you choose:

hexagon
triangle
stripes
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stripes
a green hexagon with stripes
a green triangle with dots

Your friend can choose from the following list of words:

hexagon
triangle
stripes
dots

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.6190433502197300,-5.894643306732180,-8.496479988098150,-10.876906394958500,0.7914893532096610,0.1538712862810160,0.041896324775073000,0.012743035734250100,1,-11.047595977783200,-14.117073059082000,-20.59234619140630,0.955550639682687,0.04438096578901850,6.83945282944237E-05
22,"stripes
green
red
spades",color,shape,red,spades,green,stripes,2,3,1,0,red circle with spades,green,green circle with spades,green circle with stripes,red circle with spades,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with spades
a green circle with spades
a green circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with spades

Which of the following words would you choose:

stripes
green
red
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with spades
a green circle with spades
a green circle with stripes

Your friend can choose from the following list of words:

stripes
green
red
spades

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-0.742340624332428,-1.989139437675480,-6.737514972686770,-5.799772262573240,0.6003166404026400,0.32184106712822500,0.029960207239781300,0.04788208522935280,1,-10.914146423339800,-11.877764701843300,-14.41704273223880,0.7084059322620070,0.27026393040090300,0.021330137337089800
23,"triangle
stripes
dots
square",texture,color,stripes,triangle,dots,square,1,0,2,3,green triangle with stripes,dots,green triangle with dots,green square with dots,green triangle with stripes,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with dots
a green triangle with stripes
a green square with dots

Your task is to make your friend pick out the following target object:

the green triangle with stripes

Which of the following words would you choose:

triangle
stripes
dots
square

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with dots
a green triangle with stripes
a green square with dots

Your friend can choose from the following list of words:

triangle
stripes
dots
square

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.3024773597717300,-1.4127559661865200,-4.853537082672120,-6.4108500480651900,0.15750742872064300,0.6680301588030470,0.11957487715075300,0.054887535325556700,1,-12.601656913757300,-15.231237411499000,-23.401695251464800,0.9327234900291220,0.06725748360430320,1.90263665752699E-05
